,betrayal,victim_msgs,betrayer_msgs,victim_sentences,betrayer_sentences,victim_words,betrayer_words,victim_words_per_msg,betrayer_words_per_msg,victim_reqs,betrayer_reqs,victim_avg_polite,betrayer_avg_polite,victim_neg_perc,victim_neu_perc,victim_pos_perc,betrayer_neg_perc,betrayer_neu_perc,betrayer_pos_perc,victim_country,betrayer_country
127,True,2,17,103,85,1362,819,681.0,48.1764705882353,43,35,3.944658172541112,0.5519029664711875,0.47572815533980584,0.3592233009708738,0.1650485436893204,0.32941176470588235,0.49411764705882355,0.17647058823529413,1.0,0.8333333333333334
128,False,2,5,9,12,96,263,48.0,52.6,4,5,1.2154926439368785,0.39230252310111907,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.8333333333333334,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666
129,True,1,4,2,18,51,212,51.0,53.0,0,7,0.730601731803315,0.6965648728371449,1.0,0.0,0.0,0.5,0.3333333333333333,0.16666666666666666,0.5,0.8333333333333334
130,True,1,11,1,110,3,1668,3.0,151.63636363636363,0,64,0.357314697105144,0.7401963343597436,0.0,1.0,0.0,0.5909090909090909,0.3090909090909091,0.1,1.0,0.6666666666666666
131,True,1,5,11,55,223,587,223.0,117.4,5,23,2.9721493393907514,0.6818145973043107,0.6363636363636364,0.2727272727272727,0.09090909090909091,0.5272727272727272,0.32727272727272727,0.14545454545454545,0.8333333333333334,0.0
132,False,5,29,138,143,2080,2502,416.0,86.27586206896552,77,87,3.621788819047773,0.693285951675654,0.5507246376811594,0.3333333333333333,0.11594202898550725,0.4825174825174825,0.38461538461538464,0.13286713286713286,0.6666666666666666,1.0
133,False,1,20,26,43,338,558,338.0,27.9,18,17,5.550422602880624,0.5734119940943933,0.5384615384615384,0.23076923076923078,0.23076923076923078,0.5348837209302325,0.37209302325581395,0.09302325581395349,0.0,1.0
134,True,1,4,7,12,142,139,142.0,34.75,3,5,1.340058154926187,0.8651489413492328,0.7142857142857143,0.0,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.0
135,True,3,43,246,674,4849,14834,1616.3333333333333,344.9767441860465,145,365,9.177107934091017,0.8532931644233668,0.5813008130081301,0.2073170731707317,0.21138211382113822,0.6320474777448071,0.20474777448071216,0.1632047477744807,0.5,0.8333333333333334
136,False,1,3,3,17,44,297,44.0,99.0,2,10,1.356552663059306,0.9024302945408381,0.3333333333333333,0.6666666666666666,0.0,0.4117647058823529,0.5294117647058824,0.058823529411764705,0.16666666666666666,0.8333333333333334
137,True,0,1,0,4,0,31,0.0,31.0,0,1,0.0,0.48491269851681806,0.0,0.0,0.0,0.25,0.75,0.0,0.8333333333333334,0.5
138,True,1,7,35,45,387,743,387.0,106.14285714285714,18,26,5.776065030026649,0.7059374921311562,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.6888888888888889,0.2,0.1111111111111111,0.16666666666666666,0.0
139,False,2,20,315,62,4718,942,2359.0,47.1,186,27,12.944982957378212,0.608536697543818,0.5333333333333333,0.22857142857142856,0.23809523809523808,0.6129032258064516,0.20967741935483872,0.1774193548387097,0.0,0.3333333333333333
140,False,1,3,20,14,282,228,282.0,76.0,8,9,2.6549909159426153,0.7700091386761341,0.6,0.2,0.2,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.5,0.8333333333333334
141,False,1,2,11,12,161,164,161.0,82.0,2,0,1.3762722762575381,0.6187905541669505,0.6363636363636364,0.36363636363636365,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666
142,False,1,15,44,207,829,2615,829.0,174.33333333333334,33,76,4.823834123123826,0.7854426074361164,0.5227272727272727,0.29545454545454547,0.18181818181818182,0.5120772946859904,0.30917874396135264,0.178743961352657,0.5,0.8333333333333334
143,True,1,2,21,7,245,75,245.0,37.5,9,4,2.9118072060757503,0.5744559638164186,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.5,0.6666666666666666
144,False,1,0,4,0,114,0,114.0,0.0,1,0,1.52658540658289,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333
145,True,3,5,35,30,561,435,187.0,87.0,16,19,0.5397741221184694,0.6224779820536369,0.5428571428571428,0.3142857142857143,0.14285714285714285,0.4666666666666667,0.26666666666666666,0.26666666666666666,0.5,1.0
146,False,1,4,10,13,86,117,86.0,29.25,5,4,2.731536225772183,0.635168839964195,0.2,0.6,0.2,0.3076923076923077,0.46153846153846156,0.23076923076923078,0.0,0.16666666666666666
147,False,3,4,55,18,656,355,218.66666666666666,88.75,23,2,1.6595862624644913,0.9323692436282103,0.5818181818181818,0.2909090909090909,0.12727272727272726,0.5,0.2777777777777778,0.2222222222222222,0.3333333333333333,0.5
148,True,3,50,72,465,671,5223,223.66666666666666,104.46,34,202,4.388781461964534,0.6828342533023662,0.375,0.4444444444444444,0.18055555555555555,0.443010752688172,0.4043010752688172,0.15268817204301074,0.3333333333333333,0.6666666666666666
149,False,2,19,124,88,1211,1316,605.5,69.26315789473684,56,45,7.630104468980338,0.636628298713312,0.3870967741935484,0.4596774193548387,0.1532258064516129,0.48863636363636365,0.42045454545454547,0.09090909090909091,0.6666666666666666,1.0
150,False,0,1,0,7,0,218,0.0,218.0,0,6,0.0,0.624327555479667,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.6666666666666666
151,False,0,1,0,1,0,12,0.0,12.0,0,1,0.0,0.8580659427667161,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8333333333333334
152,False,1,16,20,60,302,836,302.0,52.25,14,33,6.1240034451440835,0.536901279456598,0.45,0.4,0.15,0.5166666666666667,0.45,0.03333333333333333,0.16666666666666666,0.3333333333333333
153,True,2,16,28,166,568,2352,284.0,147.0,13,71,2.899249841936669,0.7124213126453092,0.75,0.14285714285714285,0.10714285714285714,0.5662650602409639,0.3072289156626506,0.12650602409638553,0.5,0.0
154,False,1,3,79,13,1236,182,1236.0,60.666666666666664,27,7,3.389325273077117,0.6306363428548907,0.620253164556962,0.22784810126582278,0.1518987341772152,0.38461538461538464,0.5384615384615384,0.07692307692307693,0.3333333333333333,1.0
155,True,3,44,689,375,10586,5206,3528.6666666666665,118.31818181818181,324,148,9.722284062303018,0.6158275323758866,0.5457184325108854,0.3047895500725689,0.14949201741654572,0.5386666666666666,0.288,0.17333333333333334,0.0,0.5
156,False,1,22,160,270,2736,4069,2736.0,184.95454545454547,81,124,13.730237185490129,0.7796322666891776,0.55,0.25,0.2,0.4888888888888889,0.28888888888888886,0.2222222222222222,0.0,0.8333333333333334
157,False,2,3,31,18,480,283,240.0,94.33333333333333,18,9,2.0711428841855315,0.8529890730029647,0.6451612903225806,0.25806451612903225,0.0967741935483871,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.5
158,False,2,3,10,5,116,42,58.0,14.0,6,3,1.2815478645034757,0.5183531558619857,0.5,0.4,0.1,0.4,0.4,0.2,0.0,0.6666666666666666
159,True,2,2,7,6,49,71,24.5,35.5,1,4,0.527045633119487,0.6200415030503835,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333
160,True,1,4,11,21,174,263,174.0,65.75,7,8,1.9014681942252651,0.724999878447352,0.6363636363636364,0.36363636363636365,0.0,0.3333333333333333,0.42857142857142855,0.23809523809523808,0.16666666666666666,0.8333333333333334
161,True,4,39,100,276,1316,4123,329.0,105.71794871794872,39,97,2.2861227346425137,0.618675465458056,0.61,0.27,0.12,0.5833333333333334,0.3079710144927536,0.10869565217391304,0.8333333333333334,0.5
162,False,2,21,32,106,380,2314,190.0,110.19047619047619,14,69,2.0722562398182687,0.7526211851302824,0.375,0.375,0.25,0.4716981132075472,0.37735849056603776,0.1509433962264151,0.6666666666666666,0.8333333333333334
163,True,1,22,56,100,670,1173,670.0,53.31818181818182,25,53,9.54718979335287,0.6060442482905417,0.4642857142857143,0.44642857142857145,0.08928571428571429,0.53,0.35,0.12,1.0,0.6666666666666666
164,True,2,7,65,31,908,411,454.0,58.714285714285715,25,21,2.978729513499417,0.5383502458412893,0.4307692307692308,0.23076923076923078,0.3384615384615385,0.4838709677419355,0.41935483870967744,0.0967741935483871,0.3333333333333333,0.5
165,True,1,11,90,26,1437,512,1437.0,46.54545454545455,56,15,12.135508016983934,0.6129035220541461,0.4777777777777778,0.2777777777777778,0.24444444444444444,0.6923076923076923,0.19230769230769232,0.11538461538461539,1.0,0.6666666666666666
166,False,1,5,15,27,196,438,196.0,87.6,3,12,2.826699139251873,0.7163075821152171,0.4666666666666667,0.2,0.3333333333333333,0.37037037037037035,0.3333333333333333,0.2962962962962963,0.0,0.5
167,False,2,11,36,48,406,577,203.0,52.45454545454545,23,23,3.2855902026213393,0.7277739259144387,0.3333333333333333,0.25,0.4166666666666667,0.3958333333333333,0.4375,0.16666666666666666,0.16666666666666666,0.3333333333333333
168,True,1,18,122,88,1860,1115,1860.0,61.94444444444444,46,33,14.58324509996293,0.728275423216513,0.5491803278688525,0.3524590163934426,0.09836065573770492,0.4318181818181818,0.42045454545454547,0.14772727272727273,0.8333333333333334,1.0
169,False,1,5,7,14,97,165,97.0,33.0,4,9,1.9624673271500872,0.6504500380615557,0.7142857142857143,0.2857142857142857,0.0,0.42857142857142855,0.35714285714285715,0.21428571428571427,0.3333333333333333,0.6666666666666666
170,True,1,10,3,114,92,1643,92.0,164.3,1,61,0.8954944597565401,0.7840550597303697,1.0,0.0,0.0,0.5175438596491229,0.2807017543859649,0.20175438596491227,0.8333333333333334,0.6666666666666666
171,True,1,8,30,33,487,451,487.0,56.375,14,13,6.090731918936383,0.66145885467961,0.6,0.3333333333333333,0.06666666666666667,0.48484848484848486,0.36363636363636365,0.15151515151515152,0.3333333333333333,0.5
172,True,7,11,105,68,967,689,138.14285714285714,62.63636363636363,30,38,1.5606349818957987,0.606406961272934,0.38095238095238093,0.4095238095238095,0.20952380952380953,0.38235294117647056,0.4264705882352941,0.19117647058823528,0.6666666666666666,0.8333333333333334
173,False,1,34,167,230,2359,3195,2359.0,93.97058823529412,69,101,17.0438989175676,0.6926989649213151,0.49700598802395207,0.3473053892215569,0.15568862275449102,0.4826086956521739,0.3695652173913043,0.14782608695652175,0.16666666666666666,0.5
174,True,1,4,10,10,100,68,100.0,17.0,5,4,2.128664163303342,0.47447459528091207,0.5,0.3,0.2,0.2,0.6,0.2,0.8333333333333334,0.0
175,True,1,3,41,11,542,105,542.0,35.0,19,6,2.018570487742227,0.324577865807515,0.6341463414634146,0.24390243902439024,0.12195121951219512,0.36363636363636365,0.5454545454545454,0.09090909090909091,1.0,0.8333333333333334
176,True,2,6,20,16,277,181,138.5,30.166666666666668,6,12,1.5286085180954783,0.5436676914434966,0.45,0.4,0.15,0.3125,0.4375,0.25,1.0,0.3333333333333333
177,False,5,20,217,262,3397,4879,679.4,243.95,123,119,2.508439236563879,0.672788587840813,0.5207373271889401,0.2857142857142857,0.1935483870967742,0.5916030534351145,0.1984732824427481,0.2099236641221374,0.16666666666666666,0.3333333333333333
178,False,2,39,272,208,4516,4630,2258.0,118.71794871794872,127,123,11.546702917193304,0.6884035128575445,0.6066176470588235,0.2977941176470588,0.09558823529411764,0.6682692307692307,0.20192307692307693,0.12980769230769232,0.16666666666666666,0.3333333333333333
179,True,1,9,14,46,244,781,244.0,86.77777777777777,5,26,2.4236828638871453,0.7341901030387121,0.42857142857142855,0.35714285714285715,0.21428571428571427,0.5652173913043478,0.30434782608695654,0.13043478260869565,0.0,0.5
180,True,1,5,8,9,105,98,105.0,19.6,3,2,1.5312703668910672,0.5286850476491871,0.375,0.625,0.0,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.5
181,False,1,8,57,76,889,1292,889.0,161.5,22,36,8.975765445897284,0.8733999642074,0.5614035087719298,0.24561403508771928,0.19298245614035087,0.4473684210526316,0.32894736842105265,0.2236842105263158,0.0,0.8333333333333334
182,True,1,12,66,65,1193,804,1193.0,67.0,36,27,8.367689831383135,0.46311572733453504,0.48484848484848486,0.3787878787878788,0.13636363636363635,0.46153846153846156,0.3384615384615385,0.2,0.3333333333333333,0.0
183,False,3,52,453,497,6385,10333,2128.3333333333335,198.71153846153845,254,267,10.809795283123778,0.7653413272139981,0.5231788079470199,0.304635761589404,0.17218543046357615,0.5774647887323944,0.22736418511066397,0.19517102615694165,0.0,0.6666666666666666
184,False,0,2,0,5,0,38,0.0,19.0,0,3,0.0,0.41848722981225606,0.0,0.0,0.0,0.6,0.2,0.2,0.3333333333333333,0.5
185,False,1,7,10,51,398,631,398.0,90.14285714285714,4,23,3.0550213031818076,0.7200827688510628,1.0,0.0,0.0,0.5294117647058824,0.3137254901960784,0.1568627450980392,0.5,1.0
186,False,0,8,0,25,0,245,0.0,30.625,0,10,0.0,0.6623085335126104,0.0,0.0,0.0,0.4,0.36,0.24,0.0,0.6666666666666666
187,True,3,11,85,103,819,1362,273.0,123.81818181818181,35,43,3.127450143336729,0.7172105768256567,0.32941176470588235,0.49411764705882355,0.17647058823529413,0.47572815533980584,0.3592233009708738,0.1650485436893204,0.8333333333333334,1.0
188,True,4,14,127,135,2385,1994,596.25,142.42857142857142,58,47,2.2713952762922354,0.6910326945781896,0.4251968503937008,0.2755905511811024,0.2992125984251969,0.5481481481481482,0.2814814814814815,0.17037037037037037,0.8333333333333334,0.0
189,False,1,15,17,66,308,857,308.0,57.13333333333333,7,37,4.422528293819053,0.6579437369529695,0.47058823529411764,0.4117647058823529,0.11764705882352941,0.5151515151515151,0.3181818181818182,0.16666666666666666,0.6666666666666666,0.8333333333333334
190,True,1,6,32,48,675,993,675.0,165.5,20,27,3.2952008244452133,0.7334055553606186,0.5625,0.4375,0.0,0.625,0.1875,0.1875,0.3333333333333333,0.8333333333333334
191,True,2,7,10,34,96,416,48.0,59.42857142857143,7,19,1.477372744253637,0.5976276389353538,0.3,0.5,0.2,0.35294117647058826,0.4411764705882353,0.20588235294117646,0.8333333333333334,0.5
192,False,13,103,598,1159,11357,23293,873.6153846153846,226.14563106796118,364,575,3.8748516638013877,0.6320562814563103,0.5702341137123745,0.2692307692307692,0.1605351170568562,0.6462467644521139,0.25798101811906815,0.09577221742881795,0.0,1.0
193,False,1,4,6,8,58,48,58.0,12.0,3,1,2.103254865885965,0.44851556973611906,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.5,0.5,0.0,0.8333333333333334,1.0
194,False,1,8,7,29,56,321,56.0,40.125,3,16,1.45429270750367,0.704708767568016,0.7142857142857143,0.2857142857142857,0.0,0.4827586206896552,0.27586206896551724,0.2413793103448276,0.8333333333333334,1.0
195,False,2,2,37,5,559,82,279.5,41.0,23,0,2.539968112367443,0.3076790381321225,0.7297297297297297,0.13513513513513514,0.13513513513513514,0.4,0.6,0.0,0.0,0.3333333333333333
196,False,2,14,141,68,1939,959,969.5,68.5,62,37,7.393863929444784,0.7706475379956007,0.3900709219858156,0.4397163120567376,0.1702127659574468,0.5147058823529411,0.3382352941176471,0.14705882352941177,0.16666666666666666,0.3333333333333333
197,True,1,2,10,12,146,110,146.0,55.0,7,4,0.8346700205710741,0.491058110264322,0.4,0.4,0.2,0.5833333333333334,0.25,0.16666666666666666,0.3333333333333333,0.5
198,True,1,10,33,34,427,311,427.0,31.1,18,13,4.476487175855472,0.5598341522488124,0.36363636363636365,0.48484848484848486,0.15151515151515152,0.35294117647058826,0.38235294117647056,0.2647058823529412,0.16666666666666666,1.0
199,True,3,112,936,1123,17181,14220,5727.0,126.96428571428571,416,596,18.596787903621944,0.5814078737321983,0.6485042735042735,0.23717948717948717,0.11431623931623931,0.4764024933214604,0.333926981300089,0.18967052537845058,0.6666666666666666,0.0
200,False,2,4,10,13,107,304,53.5,76.0,2,6,0.8243327619582806,0.49069225903962155,0.6,0.3,0.1,0.8461538461538461,0.15384615384615385,0.0,0.16666666666666666,0.3333333333333333
201,True,2,11,39,55,378,470,189.0,42.72727272727273,8,26,2.58008916477461,0.6461225799792026,0.41025641025641024,0.41025641025641024,0.1794871794871795,0.3090909090909091,0.509090909090909,0.18181818181818182,0.5,0.16666666666666666
202,True,1,3,26,16,190,143,190.0,47.666666666666664,13,5,4.6259008474978165,0.8719581695316667,0.3076923076923077,0.5384615384615384,0.15384615384615385,0.3125,0.3125,0.375,0.8333333333333334,1.0
203,True,4,27,163,131,2678,2289,669.5,84.77777777777777,62,63,5.82231177168761,0.6650841074118558,0.4785276073619632,0.24539877300613497,0.27607361963190186,0.5648854961832062,0.21374045801526717,0.22137404580152673,0.6666666666666666,0.3333333333333333
204,True,2,9,75,41,1220,471,610.0,52.333333333333336,38,19,3.8118902022622856,0.6826842932192186,0.4666666666666667,0.4,0.13333333333333333,0.5365853658536586,0.24390243902439024,0.21951219512195122,0.0,0.6666666666666666
205,True,6,58,420,502,6441,7791,1073.5,134.32758620689654,177,271,6.201070998800504,0.6274435538699661,0.5095238095238095,0.3976190476190476,0.09285714285714286,0.5597609561752988,0.2968127490039841,0.14342629482071714,0.3333333333333333,0.5
206,True,1,4,5,12,63,161,63.0,40.25,0,5,1.705614765086687,0.7215121631749265,1.0,0.0,0.0,0.25,0.75,0.0,0.3333333333333333,0.6666666666666666
207,True,5,24,115,178,1563,2459,312.6,102.45833333333333,51,99,2.504787783294638,0.8388101494525931,0.5391304347826087,0.33043478260869563,0.13043478260869565,0.47191011235955055,0.20786516853932585,0.3202247191011236,1.0,0.8333333333333334
208,False,6,65,602,925,9696,13766,1616.0,211.7846153846154,355,498,6.990558879343799,0.7026023161138745,0.5199335548172758,0.27906976744186046,0.2009966777408638,0.4854054054054054,0.3037837837837838,0.21081081081081082,0.8333333333333334,1.0
209,True,1,4,5,16,75,229,75.0,57.25,2,7,2.210613107715865,0.8402895039659263,0.4,0.4,0.2,0.4375,0.25,0.3125,1.0,0.0
210,True,1,16,13,74,261,1313,261.0,82.0625,5,41,3.9294191098024824,0.7591666426917368,0.5384615384615384,0.15384615384615385,0.3076923076923077,0.5135135135135135,0.25675675675675674,0.22972972972972974,0.8333333333333334,1.0
211,True,0,1,0,1,0,5,0.0,5.0,0,0,0.0,0.434623651110058,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
212,False,2,12,134,74,2464,1528,1232.0,127.33333333333333,49,43,3.3328679326460944,0.7314209664949427,0.5746268656716418,0.291044776119403,0.13432835820895522,0.527027027027027,0.22972972972972974,0.24324324324324326,0.16666666666666666,0.3333333333333333
213,True,1,41,199,250,2763,4362,2763.0,106.39024390243902,93,105,22.25945887198063,0.7231335213092466,0.5477386934673367,0.31155778894472363,0.1407035175879397,0.632,0.26,0.108,0.3333333333333333,0.5
214,False,1,7,69,13,661,156,661.0,22.285714285714285,36,5,10.107249484210026,0.5990599063159303,0.30434782608695654,0.5072463768115942,0.18840579710144928,0.23076923076923078,0.38461538461538464,0.38461538461538464,0.0,0.8333333333333334
215,False,1,8,42,25,576,224,576.0,28.0,27,9,7.24824504904398,0.6392135941047646,0.5952380952380952,0.30952380952380953,0.09523809523809523,0.48,0.32,0.2,0.8333333333333334,1.0
216,False,1,5,26,34,396,476,396.0,95.2,12,21,2.393815176904583,0.716007332248431,0.6153846153846154,0.11538461538461539,0.2692307692307692,0.5,0.29411764705882354,0.20588235294117646,0.3333333333333333,0.5
217,True,1,7,8,23,55,168,55.0,24.0,3,9,1.813648819604254,0.5644595797188698,0.375,0.625,0.0,0.21739130434782608,0.5217391304347826,0.2608695652173913,0.6666666666666666,0.3333333333333333
218,True,2,20,52,65,657,739,328.5,36.95,13,30,4.571522063650161,0.5508657216591357,0.4807692307692308,0.38461538461538464,0.1346153846153846,0.5076923076923077,0.3384615384615385,0.15384615384615385,0.5,0.0
219,False,1,9,57,36,808,544,808.0,60.44444444444444,24,18,4.9257837888454805,0.835185092726148,0.45614035087719296,0.2982456140350877,0.24561403508771928,0.5277777777777778,0.16666666666666666,0.3055555555555556,0.0,0.5
220,False,1,9,60,16,803,231,803.0,25.666666666666668,22,7,8.204551938180977,0.5340837242760448,0.45,0.38333333333333336,0.16666666666666666,0.625,0.25,0.125,0.0,1.0
221,False,7,17,185,81,2081,1206,297.2857142857143,70.94117647058823,91,42,2.1832885477795902,0.6597137386177423,0.4540540540540541,0.34594594594594597,0.2,0.5802469135802469,0.13580246913580246,0.2839506172839506,0.0,0.8333333333333334
222,False,2,1,5,1,90,5,45.0,5.0,3,1,0.5558641940605555,0.37380371213109104,0.6,0.4,0.0,0.0,1.0,0.0,0.8333333333333334,1.0
223,True,2,21,68,103,872,1483,436.0,70.61904761904762,26,49,3.6917773825334077,0.5881509211238297,0.4117647058823529,0.3382352941176471,0.25,0.5242718446601942,0.33980582524271846,0.13592233009708737,0.0,0.8333333333333334
224,True,0,1,0,1,0,51,0.0,51.0,0,0,0.0,0.47721629220805606,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,1.0
225,False,0,1,0,4,0,58,0.0,58.0,0,1,0.0,0.48356174315049605,0.0,0.0,0.0,0.25,0.5,0.25,0.16666666666666666,0.3333333333333333
226,False,2,14,32,95,467,1510,233.5,107.85714285714286,24,46,4.629245013903725,0.8218258938823884,0.34375,0.59375,0.0625,0.5052631578947369,0.3473684210526316,0.14736842105263157,0.0,1.0
227,False,1,0,2,0,11,0,11.0,0.0,1,0,0.47858326917597105,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.8333333333333334
228,True,4,9,53,29,808,503,202.0,55.888888888888886,25,10,2.410612632436864,0.6744005084562678,0.5094339622641509,0.22641509433962265,0.2641509433962264,0.4827586206896552,0.4482758620689655,0.06896551724137931,0.3333333333333333,0.5
229,False,1,16,81,80,939,1051,939.0,65.6875,22,47,7.3290336694821,0.7459815903576396,0.35802469135802467,0.4691358024691358,0.1728395061728395,0.4375,0.375,0.1875,0.16666666666666666,0.3333333333333333
230,True,2,3,22,18,295,203,147.5,67.66666666666667,15,10,1.6805957187400635,0.6339567208426461,0.4090909090909091,0.22727272727272727,0.36363636363636365,0.6111111111111112,0.2777777777777778,0.1111111111111111,0.3333333333333333,0.5
231,True,1,8,4,27,26,424,26.0,53.0,2,20,0.5841908046941691,0.6878530267754313,0.5,0.5,0.0,0.4444444444444444,0.25925925925925924,0.2962962962962963,0.8333333333333334,0.0
232,True,2,9,65,53,784,584,392.0,64.88888888888889,30,21,2.376032896100955,0.7808583453950915,0.5230769230769231,0.35384615384615387,0.12307692307692308,0.49056603773584906,0.49056603773584906,0.018867924528301886,0.8333333333333334,0.0
233,False,2,100,394,420,5059,8827,2529.5,88.27,141,244,15.556804232927929,0.7357487499903627,0.48984771573604063,0.4467005076142132,0.06345177664974619,0.5214285714285715,0.3904761904761905,0.0880952380952381,0.5,0.8333333333333334
234,True,2,21,300,166,3593,2407,1796.5,114.61904761904762,138,65,12.961919931398917,0.6174393755952873,0.38333333333333336,0.5,0.11666666666666667,0.5180722891566265,0.2710843373493976,0.21084337349397592,0.0,0.6666666666666666
235,True,2,3,31,9,345,141,172.5,47.0,14,3,2.1691734532602753,0.6282671398556424,0.45161290322580644,0.3225806451612903,0.22580645161290322,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.16666666666666666
236,True,8,12,145,87,2649,1506,331.125,125.5,61,47,1.4770131154605313,0.6375846671403289,0.6482758620689655,0.1724137931034483,0.1793103448275862,0.6436781609195402,0.22988505747126436,0.12643678160919541,0.8333333333333334,0.16666666666666666
237,True,4,9,14,60,176,774,44.0,86.0,4,18,0.875449734828363,0.649400720360146,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.48333333333333334,0.36666666666666664,0.15,0.5,0.3333333333333333
238,True,0,1,0,2,0,10,0.0,10.0,0,1,0.0,0.47103083291885706,0.0,0.0,0.0,0.5,0.5,0.0,0.8333333333333334,0.0
239,False,1,11,52,82,758,942,758.0,85.63636363636364,24,26,5.572795923284829,0.6888187952992995,0.5576923076923077,0.28846153846153844,0.15384615384615385,0.4146341463414634,0.3780487804878049,0.2073170731707317,0.8333333333333334,1.0
240,False,1,5,17,7,128,84,128.0,16.8,11,3,2.575363501062677,0.5095423122322327,0.23529411764705882,0.7058823529411765,0.058823529411764705,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.3333333333333333,0.6666666666666666
241,True,1,30,379,294,5530,4978,5530.0,165.93333333333334,187,133,24.40622981329527,0.7527845335793548,0.5857519788918206,0.29023746701846964,0.12401055408970976,0.6224489795918368,0.30272108843537415,0.07482993197278912,0.16666666666666666,0.3333333333333333
242,False,2,22,290,130,4423,1662,2211.5,75.54545454545455,137,49,9.986801581091257,0.6555681950739505,0.5655172413793104,0.23448275862068965,0.2,0.3923076923076923,0.4076923076923077,0.2,0.8333333333333334,1.0
243,False,1,15,30,50,322,530,322.0,35.333333333333336,15,19,5.035165386508456,0.5781702464049553,0.4,0.43333333333333335,0.16666666666666666,0.44,0.46,0.1,0.3333333333333333,0.5
244,True,1,24,55,123,844,2175,844.0,90.625,35,69,12.780714979081559,0.7269235737856922,0.4,0.4,0.2,0.5934959349593496,0.17073170731707318,0.23577235772357724,0.6666666666666666,0.8333333333333334
245,False,1,10,35,16,535,260,535.0,26.0,24,14,6.348445714902672,0.6330516935367305,0.6,0.2571428571428571,0.14285714285714285,0.25,0.5625,0.1875,0.6666666666666666,1.0
246,False,1,5,9,6,99,41,99.0,8.2,5,1,1.464310752717961,0.5262773809196453,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.5,0.5,0.0,0.16666666666666666,1.0
247,True,6,22,56,124,773,1444,128.83333333333334,65.63636363636364,29,44,2.34160729421809,0.6667498323060467,0.6071428571428571,0.17857142857142858,0.21428571428571427,0.5241935483870968,0.31451612903225806,0.16129032258064516,0.5,0.8333333333333334
248,False,1,17,99,80,1264,940,1264.0,55.294117647058826,48,43,12.482008021854334,0.6422270225297817,0.40404040404040403,0.42424242424242425,0.1717171717171717,0.4,0.375,0.225,0.0,0.5
249,False,5,18,76,135,1074,2051,214.8,113.94444444444444,34,69,1.7826073365534547,0.6568090762080698,0.47368421052631576,0.2631578947368421,0.2631578947368421,0.4888888888888889,0.32592592592592595,0.18518518518518517,0.5,0.8333333333333334
250,False,2,6,38,29,613,401,306.5,66.83333333333333,12,12,1.7135065900921977,0.5646816984273817,0.39473684210526316,0.3157894736842105,0.2894736842105263,0.5172413793103449,0.27586206896551724,0.20689655172413793,0.0,0.5
251,True,6,9,68,55,851,677,141.83333333333334,75.22222222222223,34,16,1.3266913028917013,0.7220917663953638,0.4411764705882353,0.3382352941176471,0.22058823529411764,0.45454545454545453,0.38181818181818183,0.16363636363636364,0.6666666666666666,0.5
252,True,1,11,51,144,779,2081,779.0,189.1818181818182,26,72,4.5786820896591784,0.8438998832485015,0.5686274509803921,0.21568627450980393,0.21568627450980393,0.5625,0.22916666666666666,0.20833333333333334,1.0,0.8333333333333334
253,True,4,24,163,124,2247,1546,561.75,64.41666666666667,64,61,4.167220844275203,0.8102162978404382,0.5460122699386503,0.36809815950920244,0.08588957055214724,0.49193548387096775,0.3064516129032258,0.20161290322580644,0.5,0.3333333333333333
254,False,8,10,125,98,2922,1898,365.25,189.8,74,41,1.3733728449209288,0.6657123723307766,0.648,0.224,0.128,0.5816326530612245,0.20408163265306123,0.21428571428571427,0.0,0.6666666666666666
255,True,2,12,19,27,279,341,139.5,28.416666666666668,9,16,2.806683669741034,0.5751718299617276,0.47368421052631576,0.3157894736842105,0.21052631578947367,0.5185185185185185,0.3333333333333333,0.14814814814814814,0.0,0.6666666666666666
